enrollment_id,application_id,enrollment_date,completion_status,completion_date
2957,16497,2026-08-01,Completed,2026-05-22
2958,16498,2026-05-17,Completed,2026-07-21
2959,16499,2026-03-22,Completed,2026-05-12
2960,16502,2026-07-20,Withdrawn,2026-08-01
2961,16503,2026-08-01,Completed,2026-06-13
2962,16504,2026-08-01,Ongoing,
2963,16505,2026-07-22,Completed,2026-05-21
2964,16506,2026-08-01,Ongoing,
2965,16509,2026-07-27,Ongoing,
2966,16510,2026-08-01,Ongoing,
2967,16511,2026-05-15,Completed,2026-04-18
2968,16513,2026-08-01,Completed,2026-05-12
2969,16514,2026-08-01,Completed,2026-05-16
2970,16515,2026-06-07,Ongoing,
2971,16516,2026-08-01,Completed,2026-05-20
2972,16517,2026-04-08,Completed,2026-06-12
2973,16518,2026-06-14,Ongoing,
2974,16519,2026-07-05,Ongoing,
2975,16520,2026-07-12,Completed,2026-03-03
2976,16521,2026-05-20,Completed,2026-07-25
2977,16523,2026-08-01,Completed,2026-07-18
2978,16524,2026-08-01,Completed,2026-05-18
2979,16526,2026-03-17,Completed,2026-05-09
2980,16527,2026-06-18,Ongoing,
2981,16528,2026-08-01,Completed,2026-07-22
2982,16529,2026-08-01,Completed,2026-07-22
2983,16530,2026-07-01,Completed,2026-04-05
2984,16531,2026-08-01,Completed,2026-07-02
2985,16532,2026-07-05,Ongoing,
2986,16533,2026-03-29,Completed,2026-04-23
2987,16534,2026-05-04,Completed,2026-06-10
2988,16535,2026-06-14,Ongoing,
2989,16536,2026-06-30,Completed,2026-04-22
2990,16537,2026-06-07,Completed,2026-05-09
2991,16538,2026-06-17,Completed,2026-04-09
2992,16539,2026-08-01,Ongoing,
2993,16540,2026-07-20,Ongoing,
2994,16541,2026-05-18,Completed,2026-06-10
2995,16542,2026-03-09,Completed,2026-05-13
2996,16543,2026-08-01,Withdrawn,2026-08-01
2997,16544,2026-08-01,Completed,2026-05-22
2998,16545,2026-07-20,Ongoing,
2999,16546,2026-04-08,Completed,2026-06-09
3000,16547,2026-08-01,Completed,2026-07-21
3001,16548,2026-07-11,Ongoing,
3002,16549,2026-08-01,Completed,2026-07-07
3003,16550,2026-05-31,Completed,2026-06-09
3004,16551,2026-08-01,Completed,2026-05-14
3005,16552,2026-08-01,Ongoing,
3006,16553,2026-08-01,Completed,2026-07-05
3007,16554,2026-04-08,Completed,2026-06-08
3008,16555,2026-08-01,Ongoing,
3009,16556,2026-05-17,Completed,2026-07-17
3010,16558,2026-08-01,Ongoing,
3011,16559,2026-07-15,Ongoing,
3012,16560,2026-07-05,Withdrawn,2026-08-01
3013,16563,2026-08-01,Ongoing,
3014,16565,2026-06-29,Completed,2026-04-18
3015,16566,2026-06-07,Ongoing,
3016,16569,2026-07-05,Ongoing,
3017,16570,2026-05-10,Completed,2026-06-11
3018,16571,2026-08-01,Ongoing,
3019,16572,2026-03-04,Withdrawn,2026-04-18
3020,16576,2026-05-02,Completed,2026-07-07
3021,16577,2026-07-05,Ongoing,
3022,16578,2026-06-26,Completed,2026-06-12
3023,16579,2026-05-20,Completed,2026-07-24
3024,16580,2026-08-01,Withdrawn,2026-05-09
3025,16581,2026-08-01,Ongoing,
3026,16582,2026-07-05,Ongoing,
3027,16584,2026-08-01,Completed,2026-06-08
3028,16585,2026-07-07,Completed,2026-04-05
3029,16586,2026-07-05,Ongoing,
3030,16588,2026-08-01,Ongoing,
3031,16589,2026-03-18,Withdrawn,2026-05-12
3032,16590,2026-08-01,Completed,2026-05-18
3033,16591,2026-08-01,Ongoing,
3034,16592,2026-08-01,Completed,2026-06-10
3035,16593,2026-08-01,Completed,2026-07-02
3036,16594,2026-08-01,Completed,2026-04-19
3037,16595,2026-08-01,Ongoing,
3038,16596,2026-08-01,Completed,2026-05-22
3039,16597,2026-08-01,Ongoing,
3040,16598,2026-07-16,Ongoing,
3041,16599,2026-04-02,Completed,2026-03-05
3042,16601,2026-04-08,Completed,2026-06-11
3043,16602,2026-07-25,Ongoing,
3044,16603,2026-07-05,Ongoing,
3045,16604,2026-08-01,Completed,2026-07-05
3046,16605,2026-08-01,Ongoing,
3047,16606,2026-02-05,Completed,2026-04-05
3048,16607,2026-08-01,Ongoing,
3049,16608,2026-08-01,Withdrawn,2026-05-14
3050,16610,2026-08-01,Ongoing,
3051,16611,2026-08-01,Ongoing,
3052,16612,2026-07-20,Ongoing,
3053,16614,2026-06-18,Ongoing,
3054,16615,2026-04-27,Completed,2026-06-06
3055,16616,2026-08-01,Withdrawn,2026-05-09
3056,16617,2026-08-01,Withdrawn,2026-03-03
3057,16618,2026-06-18,Ongoing,
3058,16619,2026-07-05,Withdrawn,2026-04-18
3059,16620,2026-03-04,Completed,2026-03-04
3060,16622,2026-06-19,Ongoing,
3061,16623,2026-03-09,Completed,2026-05-10
3062,16624,2026-08-01,Ongoing,
3063,16627,2026-06-14,Ongoing,
3064,16628,2026-08-01,Ongoing,
3065,16629,2026-05-20,Completed,2026-07-23
3066,16630,2026-08-01,Completed,2026-07-18
3067,16631,2026-08-01,Completed,2026-05-09
3068,16632,2026-08-01,Ongoing,
3069,16633,2026-08-01,Completed,2026-07-25
3070,16635,2026-06-19,Withdrawn,2026-07-15
3071,16636,2026-06-19,Ongoing,
3072,16637,2026-05-02,Completed,2026-07-05
3073,16638,2026-03-21,Completed,2026-04-23
3074,16639,2026-05-13,Completed,2026-07-07
3075,16640,2026-03-28,Completed,2026-05-22
3076,16641,2026-08-01,Ongoing,
3077,16643,2026-08-01,Completed,2026-05-19
3078,16644,2026-08-01,Withdrawn,2026-07-20
3079,16645,2026-08-01,Ongoing,
3080,16646,2026-08-01,Withdrawn,2026-07-02
3081,16648,2026-07-25,Completed,2026-04-10
3082,16649,2026-06-02,Ongoing,
3083,16650,2026-04-08,Completed,2026-04-08
3084,16652,2026-06-02,Ongoing,
3085,16653,2026-08-01,Ongoing,
3086,16655,2026-06-19,Ongoing,
3087,16658,2026-06-02,Ongoing,
3088,16659,2026-05-02,Completed,2026-07-07
3089,16660,2026-06-23,Completed,2026-05-19
3090,16661,2026-06-19,Ongoing,
3091,16662,2026-06-22,Ongoing,
3092,16663,2026-08-01,Ongoing,
3093,16664,2026-06-07,Ongoing,
3094,16665,2026-08-01,Completed,2026-05-15
3095,16666,2026-06-14,Ongoing,
3096,16670,2026-08-01,Completed,2026-07-24
3097,16672,2026-08-01,Ongoing,
3098,16673,2026-08-01,Completed,2026-07-21
3099,16674,2026-05-20,Completed,2026-07-22
3100,16675,2026-04-29,Completed,2026-06-08
3101,16677,2026-08-01,Completed,2026-07-21
3102,16681,2026-04-06,Completed,2026-06-10
3103,16682,2026-08-01,Completed,2026-06-06
3104,16683,2026-08-01,Ongoing,
3105,16685,2026-04-25,Completed,2026-04-08
3106,16686,2026-08-01,Ongoing,
3107,16687,2026-08-01,Withdrawn,2026-08-01
3108,16688,2026-08-01,Ongoing,
3109,16689,2026-06-02,Ongoing,
3110,16690,2026-07-20,Ongoing,
3111,16692,2026-06-07,Withdrawn,2026-07-07
3112,16693,2026-03-13,Completed,2026-04-07
3113,16694,2026-07-26,Completed,2026-05-15
3114,16696,2026-06-19,Ongoing,
3115,16698,2026-08-01,Completed,2026-07-20
3116,16699,2026-08-01,Ongoing,
3117,16700,2026-07-31,Completed,2026-04-10
3118,16701,2026-08-01,Completed,2026-04-09
3119,16702,2026-08-01,Completed,2026-07-03
3120,16703,2026-06-02,Ongoing,
3121,16704,2026-06-20,Ongoing,
3122,16705,2026-08-01,Ongoing,
3123,16706,2026-08-01,Ongoing,
3124,16707,2026-08-01,Ongoing,
3125,16708,2026-07-21,Completed,2026-05-17
3126,16709,2026-08-01,Ongoing,
3127,16711,2026-04-28,Completed,2026-05-19
3128,16712,2026-05-14,Completed,2026-03-08
3129,16713,2026-08-01,Completed,2026-07-19
3130,16714,2026-08-01,Withdrawn,2026-08-01
3131,16715,2026-03-18,Completed,2026-05-20
3132,16716,2026-08-01,Ongoing,
3133,16717,2026-06-18,Completed,2026-04-08
3134,16718,2026-08-01,Completed,2026-07-19
3135,16719,2026-08-01,Ongoing,
3136,16720,2026-06-18,Ongoing,
3137,16721,2026-08-01,Ongoing,
3138,16722,2026-08-01,Completed,2026-05-23
3139,16723,2026-08-01,Ongoing,
3140,16724,2026-08-01,Ongoing,
3141,16725,2026-04-06,Completed,2026-06-08
3142,16726,2026-07-05,Ongoing,
3143,16727,2026-06-19,Ongoing,
3144,16728,2026-08-01,Ongoing,
3145,16729,2026-06-29,Ongoing,
3146,16730,2026-05-20,Completed,2026-04-23
3147,16731,2026-08-01,Completed,2026-06-11
3148,16733,2026-07-02,Ongoing,
3149,16734,2026-06-07,Ongoing,
3150,16735,2026-08-01,Withdrawn,2026-08-01
3151,16736,2026-08-01,Ongoing,
3152,16737,2026-08-01,Ongoing,
3153,16738,2026-05-02,Completed,2026-07-03
3154,16739,2026-05-17,Completed,2026-07-22
3155,16741,2026-06-18,Ongoing,
3156,16742,2026-08-01,Ongoing,
3157,16743,2026-08-01,Withdrawn,2026-06-08
3158,16744,2026-08-01,Completed,2026-07-24
3159,16745,2026-08-01,Completed,2026-05-14
3160,16746,2026-08-01,Ongoing,
3161,16747,2026-08-01,Ongoing,
3162,16748,2026-05-27,Withdrawn,2026-06-08
3163,16749,2026-06-05,Completed,2026-04-23
3164,16750,2026-02-18,Withdrawn,2026-04-02
3165,16751,2026-08-01,Completed,2026-04-07
3166,16752,2026-08-01,Ongoing,
3167,16753,2026-06-18,Withdrawn,2026-07-08
3168,16754,2026-08-01,Completed,2026-07-23
3169,16755,2026-08-01,Completed,2026-05-14
3170,16756,2026-05-17,Completed,2026-07-22
3171,16757,2026-06-18,Completed,2026-07-21
3172,16761,2026-08-01,Ongoing,
3173,16762,2026-05-09,Completed,2026-05-17
3174,16763,2026-08-01,Ongoing,
3175,16764,2026-07-24,Withdrawn,2026-08-01
3176,16767,2026-08-01,Ongoing,
3177,16768,2026-02-28,Withdrawn,2026-03-03
3178,16769,2026-08-01,Completed,2026-03-03
3179,16770,2026-07-26,Ongoing,
3180,16771,2026-08-01,Withdrawn,2026-04-05
3181,16772,2026-06-18,Ongoing,
3182,16773,2026-03-18,Completed,2026-05-21
3183,16774,2026-06-19,Ongoing,
3184,16775,2026-05-02,Completed,2026-07-02
3185,16776,2026-08-01,Completed,2026-03-03
3186,16777,2026-08-01,Completed,2026-07-05
3187,16779,2026-06-02,Withdrawn,2026-07-11
3188,16781,2026-06-14,Ongoing,
3189,16782,2026-05-02,Completed,2026-03-05
3190,16783,2026-08-01,Completed,2026-05-22
3191,16784,2026-07-08,Completed,2026-06-08
3192,16785,2026-08-01,Completed,2026-07-20
3193,16786,2026-07-05,Withdrawn,2026-07-16
3194,16787,2026-04-06,Completed,2026-06-08
3195,16788,2026-07-30,Ongoing,
3196,16790,2026-08-01,Withdrawn,2026-06-08
3197,16791,2026-06-11,Completed,2026-05-19
3198,16792,2026-07-02,Completed,2026-06-08
3199,16793,2026-08-01,Completed,2026-07-06
3200,16794,2026-05-02,Completed,2026-07-03
3201,16795,2026-08-01,Ongoing,
3202,16796,2026-08-01,Ongoing,
3203,16798,2026-06-10,Completed,2026-05-11
3204,16799,2026-08-01,Ongoing,
3205,16800,2026-08-01,Ongoing,
3206,16801,2026-08-01,Completed,2026-03-07
3207,16802,2026-07-03,Completed,2026-05-21
3208,16803,2026-02-15,Completed,2026-04-08
3209,16804,2026-08-01,Completed,2026-05-14
3210,16807,2026-07-18,Completed,2026-05-18
3211,16808,2026-05-17,Completed,2026-07-21
3212,16809,2026-05-20,Completed,2026-07-22
3213,16810,2026-03-15,Withdrawn,2026-04-05
3214,16811,2026-06-28,Withdrawn,2026-04-05
3215,16812,2026-08-01,Completed,2026-04-20
3216,16813,2026-06-19,Ongoing,
3217,16814,2026-06-07,Ongoing,
3218,16815,2026-08-01,Ongoing,
3219,16816,2026-06-19,Ongoing,
3220,16817,2026-08-01,Completed,2026-06-06
3221,16818,2026-08-01,Completed,2026-07-06
3222,16819,2026-05-15,Completed,2026-07-03
3223,16821,2026-07-20,Ongoing,
3224,16822,2026-04-08,Completed,2026-03-07
